X,Y,OBJECTID,STATION_ID,OWNER,TTYPE,HULL,NAME,PAYLOAD,LAT,LON,TIMEZONE,FORECAST,NOTE,URL
-121.949,36.76,"557","46236",SCRIPPS,Waverider Buoy,,"Monterey Canyon Outer, CA  (156)",,36.76,-121.949,P,FZUS56.KMTR,,http://www.ndbc.noaa.gov/station_page.php?station=46236
-122.634,37.7880000000001,"558","46237",SCRIPPS,Waverider Buoy,,"San Francisco Bar, CA  (142)",,37.788,-122.634,P,FZUS56.KMTR,,http://www.ndbc.noaa.gov/station_page.php?station=46237
-119.55,33.76,"559","46238",SCRIPPS,Waverider Buoy,,"Santa Cruz Basin, CA (167)",,33.76,-119.55,P,,,http://www.ndbc.noaa.gov/station_page.php?station=46238
-122.104,36.335,"560","46239",SCRIPPS,Waverider Buoy,,"Point Sur, CA (157)",,36.335,-122.104,P,FZUS56.KMTR,,http://www.ndbc.noaa.gov/station_page.php?station=46239
-121.907,36.626,"561","46240",SCRIPPS,Waverider Buoy,,"Cabrillo Point, Monterey Bay, CA  (158)",,36.626,-121.907,P,FZUS56.KMTR,,http://www.ndbc.noaa.gov/station_page.php?station=46240
-117.292,33.003,"562","46241",SCRIPPS,Waverider Buoy,,"San Elijo Nearshore, CA (161)",,33.003,-117.292,P,,,http://www.ndbc.noaa.gov/station_page.php?station=46241
-117.439,33.22,"563","46242",SCRIPPS,Waverider Buoy,,"Camp Pendleton Nearshore, CA  (043)",,33.22,-117.439,P,FZUS56.KSGX,,http://www.ndbc.noaa.gov/station_page.php?station=46242
-124.128,46.2160000000001,"564","46243",SCRIPPS,Waverider Buoy,,"Clatsop Spit, OR (162)",,46.216,-124.128,P,FZUS56.KPQR,,http://www.ndbc.noaa.gov/station_page.php?station=46243
-124.357,40.8960000000001,"565","46244",SCRIPPS,Waverider Buoy,,"Humboldt Bay, North Spit, CA (168)",,40.896,-124.357,P,FZUS56.KEKA,,http://www.ndbc.noaa.gov/station_page.php?station=46244
-119.308,34.251,"566","46245",SCRIPPS,Waverider Buoy,,"Ventura Nearshore, CA - 169",,34.251,-119.308,P,,"Station 46245 was disestablished February 9, 2011.&nbsp;Use the ""Observations from Nearby Stations and Ships"" below to see a listing of nearest stations.&nbsp; The historical data will remain available.&nbsp; The station page is accessible via our historical map, or you can always just put in the station ID in the Station ID Search Box.",http://www.ndbc.noaa.gov/station_page.php?station=46245
-145.247,49.8990000000001,"567","46246",WQ,Waverider Buoy,,Ocean Station PAPA  (166),,49.899,-145.247,P,,,http://www.ndbc.noaa.gov/station_page.php?station=46246
-122.833,37.753,"568","46247",SCRIPPS,Waverider Buoy,,"San Francisco Offshore, CA  (180)",,37.753,-122.833,P,,,http://www.ndbc.noaa.gov/station_page.php?station=46247
-124.64,46.133,"569","46248",SCRIPPS,Waverider Buoy,,"Astoria Canyon, OR  (179)",,46.133,-124.64,P,FZUS56.KPQR,,http://www.ndbc.noaa.gov/station_page.php?station=46248
-119.708,33.821,"570","46249",SCRIPPS,Waverider Buoy,,"Santa Cruz Island South, CA (182)",,33.821,-119.708,P,,,http://www.ndbc.noaa.gov/station_page.php?station=46249
-119.09,34.034,"571","46250",SCRIPPS,Waverider Buoy,,"Point Mugu Offshore, CA - 184",,34.034,-119.09,P,,"Station 46250 was disestablished September 14, 2011.&nbsp;Use the ""Observations from Nearby Stations and Ships"" below to see a listing of nearest stations.&nbsp; The historical data will remain available.&nbsp; The station page is accessible via our historical map, or you can always just put in the station ID in the Station ID Search Box.",http://www.ndbc.noaa.gov/station_page.php?station=46250
-119.565,33.7690000000001,"572","46251",SCRIPPS,Waverider Buoy,,"Santa Cruz Basin, CA (203)",,33.769,-119.565,P,FZUS56.KLOX,,http://www.ndbc.noaa.gov/station_page.php?station=46251
-119.257,33.953,"573","46252",XX,Waverider Buoy,,"Anacapa Passage South, CA (212)",,33.953,-119.257,P,,,http://www.ndbc.noaa.gov/station_page.php?station=46252
-118.181,33.5760000000001,"574","46253",SCRIPPS,Waverider Buoy,,"San Pedro South, CA (213)",,33.576,-118.181,P,FZUS56.KLOX,,http://www.ndbc.noaa.gov/station_page.php?station=46253
-117.267,32.8680000000001,"575","46254",SCRIPPS,Waverider Buoy,,"SCRIPPS Nearshore, CA (201)",,32.868,-117.267,P,FZUS56.KSGX,,http://www.ndbc.noaa.gov/station_page.php?station=46254
-119.651,33.4,"576","46255",WQ,Waverider Buoy,,"Begg Rock, CA  (138)",,33.4,-119.651,P,FZUS56.KLOX,,http://www.ndbc.noaa.gov/station_page.php?station=46255
-118.201,33.7,"577","46256",SCRIPPS,Waverider Buoy,,"Long Beach Channel, CA (215)",,33.7,-118.201,P,FZUS56.KLOX,,http://www.ndbc.noaa.gov/station_page.php?station=46256
-120.766,34.4390000000001,"578","46257",SCRIPPS,Waverider Buoy,,"Harvest Southeast, CA (216)",,34.439,-120.766,P,FZUS56.KLOX,,http://www.ndbc.noaa.gov/station_page.php?station=46257
-117.502,32.749,"579","46258",SCRIPPS,Waverider Buoy,,"Mission Bay West, CA (220)",,32.749,-117.502,P,FZUS56.KSGX,,http://www.ndbc.noaa.gov/station_page.php?station=46258
-121.498,34.7670000000001,"580","46259",AC,Waverider Buoy,,"Santa Lucia Escarpment, CA (222)",,34.767,-121.498,P,FZUS56.KLOX,,http://www.ndbc.noaa.gov/station_page.php?station=46259
-124.29,43.5860000000001,"581","46260",RE,Waverider Buoy,,"Lakeside, OR (231)",,43.586,-124.29,P,FZUS56.KMFR,,http://www.ndbc.noaa.gov/station_page.php?station=46260
-124.225,43.76,"582","46261",RE,Waverider Buoy,,"Reedsport, OR (232)",,43.76,-124.225,P,FZUS56.KMFR,,http://www.ndbc.noaa.gov/station_page.php?station=46261
-119.004,33.7040000000001,"583","46262",SCRIPPS,Waverider Buoy,,"Santa Barbara Island North, CA (234)",,33.704,-119.004,P,FZUS56.KLOX,,http://www.ndbc.noaa.gov/station_page.php?station=46262
-123.912,39.3700000000001,"584","46263",RE,Waverider Buoy,,"Fort Bragg South, CA (235)",,39.37,-123.912,P,FZUS56.KEKA,,http://www.ndbc.noaa.gov/station_page.php?station=46263
-151.695,57.479,"585","46264",RE,Waverider Buoy,,"Kodiak, AK (236)",,57.479,-151.695,A,FZAK51.PAFC,,http://www.ndbc.noaa.gov/station_page.php?station=46264
-165.479,64.474,"586","46265",AS,Waverider Buoy,,"Nome, AK (241)",,64.474,-165.479,A,,Station recovered for winter.,http://www.ndbc.noaa.gov/station_page.php?station=46265
-117.279,32.9570000000001,"587","46266",AC,Waverider Buoy,,"Del Mar Nearshore, CA (153)",,32.957,-117.279,P,FZUS56.KSGX,,http://www.ndbc.noaa.gov/station_page.php?station=46266
-123.607,48.1730000000001,"588","46267",SCRIPPS,Waverider Buoy,,"Angeles Point, WA (248)",,48.173,-123.607,P,FZUS56.KSEW,,http://www.ndbc.noaa.gov/station_page.php?station=46267
-118.578,34.022,"589","46268",SCRIPPS,Waverider Buoy,,"Topanga Nearshore, CA (103)",,34.022,-118.578,P,FZUS56.KSEW,,http://www.ndbc.noaa.gov/station_page.php?station=46268
-122.034,36.934,"590","46269",SCRIPPS,Waverider Buoy,,"Point Santa Cruz, CA (254)",,36.934,-122.034,P,FZUS56.KMTR,,http://www.ndbc.noaa.gov/station_page.php?station=46269
-117.277,32.926,"591","46273",SCRIPPS,Waverider Buoy,,"Torrey Pines Inner, CA (101)",,32.926,-117.277,P,FZUS56.KSGX,,http://www.ndbc.noaa.gov/station_page.php?station=46273
-117.314,33.0620000000001,"592","46274",SCRIPPS,Waverider Buoy,,"Leucadia Nearshore, CA (262)",,33.062,-117.314,P,,,http://www.ndbc.noaa.gov/station_page.php?station=46274
-117.5,33.2900000000001,"593","46275",SCRIPPS,Waverider Buoy,,"Red Beach Nearshore, CA (264)",,33.29,-117.5,P,,,http://www.ndbc.noaa.gov/station_page.php?station=46275
-122.759,48.8630000000001,"843",chyw1,NOS,Water Level Observation Network,,"9449424 - Cherry Point, WA",,48.863,-122.759,P,FZUS56.KSEW,,http://www.ndbc.noaa.gov/station_page.php?station=chyw1
-82.686,27.736,"844",clbf1,COMPS,Shorebased Tower,,"Clam Bayou, FL",,27.736,-82.686,E,FZUS52.KTBW,,http://www.ndbc.noaa.gov/station_page.php?station=clbf1
-65.302,18.301,"845",clbp4,NOS,Water Level Observation Network,,"9752235 - Culebra, PR",,18.301,-65.302,N,,,http://www.ndbc.noaa.gov/station_page.php?station=clbp4
-76.525,34.6220000000001,"846",clkn7,NDBC,C-MAN Station,,"Cape Lookout, NC",MARS payload,34.622,-76.525,E,FZUS52.KMHX,"Right whales are active off NC from November to April. Speed restrictions of 10 knots apply to vessels 65 feet or greater within the vicinity of this station between November 1 and April 30. To learn more about right whales and rules protecting them, go to: <a href=""http://www.nmfs.noaa.gov/pr/shipstrike"">http://www.nmfs.noaa.gov/pr/shipstrike</a>.<a href=""http://www.nmfs.noaa.gov/pr/shipstrike/""></a>",http://www.ndbc.noaa.gov/station_page.php?station=clkn7
-95.067,29.563,"847",cllt2,TCOON,Shorebased Tower,,"8770933 - Clear Lake, TX",,29.563,-95.067,C,,,http://www.ndbc.noaa.gov/station_page.php?station=cllt2
-82.877,42.4710000000001,"848",clsm4,CE,GLOS Weather Station,,"St. Clair Shores, MI",,42.471,-82.877,E,,"For Great Lakes marine forecasts, select:<a href=""http://www.nws.noaa.gov/om/marine/forecast.htm#glf""> GREAT LAKES FORECASTS</a><br />",http://www.ndbc.noaa.gov/station_page.php?station=clsm4
-74.96,38.9680000000001,"849",cman4,NOS,Water Level Observation Network,,"8536110 - Cape May, NJ",,38.968,-74.96,E,FZUS51.KPHI,"Right whales are active off Delaware Bay from November to April.&nbsp; Speed restrictions of 10 knots apply to vessels 65 feet or greater in specific areas along the mid-Atlantic coast.&nbsp; To learn more about right whales and rules protecting them, go to: <a href=""http://www.nmfs.noaa.gov/pr/shipstrike"">http://www.nmfs.noaa.gov/pr/shipstrike</a><br />",http://www.ndbc.noaa.gov/station_page.php?station=cman4
-70.7,43.0700000000001,"850",cmln3,NH,Coastal Marine Station,,"Coastal Marine Lab, New Castle, NH",,43.07,-70.7,E,,,http://www.ndbc.noaa.gov/station_page.php?station=cmln3
-83.015,41.547,"851",cmpo1,EA,C-MAN Station,,"Camp Perry, OH",,41.547,-83.015,E,,,http://www.ndbc.noaa.gov/station_page.php?station=cmpo1
-87.538,41.7300000000001,"852",cmti2,NOS,Water Level Observation Network,,"9087044 - Calumet Harbor, IL",,41.73,-87.538,C,FZUS53.KLOT,,http://www.ndbc.noaa.gov/station_page.php?station=cmti2
-81.186,25.7020000000001,"853",cnbf1,NP,Water Quality Station,,"Cannon Bay, FL",,25.702,-81.186,E,FZUS52.KMFL,"Water levels are referenced to local datums.&nbsp; They provide relative change in water level and are not to be used for navigation.",http://www.ndbc.noaa.gov/station_page.php?station=cnbf1
-81.6369999999999,41.542,"854",cndo1,NOS,Water Level Observation Network,,"9063063 - Cleveland, OH",,41.542,-81.637,E,,"For area forecasts and warnings, select: <a href=""http://www.weather.gov/cle/"">Cleveland WFO</a>",http://www.ndbc.noaa.gov/station_page.php?station=cndo1
-87.609,41.8560000000001,"855",cnii2,CE,GLOS Weather Station,,"Northerly Isle, IL",,41.856,-87.609,C,,,http://www.ndbc.noaa.gov/station_page.php?station=cnii2
-76.3849999999999,38.402,"856",covm2,PT,Water Level Observation Network,,"8577018 - Cove Point LNG Pier, MD",,38.402,-76.385,E,FZUS51.KLWX,,http://www.ndbc.noaa.gov/station_page.php?station=covm2
-122.756,48.8600000000001,"857",cpmw1,PT,Water Level Observation Network,,"9449419 - Cherry Point South Dock Met, WA",,48.86,-122.756,P,,,http://www.ndbc.noaa.gov/station_page.php?station=cpmw1
-97.0239999999999,28.114,"858",cpnt2,TCOON,Water Level Observation Network,,"8774513 - Copano Bay, TX",,28.114,-97.024,C,,,http://www.ndbc.noaa.gov/station_page.php?station=cpnt2
-122.758,48.8630000000001,"859",cpnw1,PT,Water Level Observation Network,,9449427 - Cherry Point North Dock Met,,48.863,-122.758,P,FZUS56.KSEW,,http://www.ndbc.noaa.gov/station_page.php?station=cpnw1
-71.345,41.717,"860",cptr1,PT,Water Level Observation Network,,"8452944 - Conimicut Light, RI",,41.717,-71.345,E,FZUS51.KBOX,,http://www.ndbc.noaa.gov/station_page.php?station=cptr1
-76.388,38.9950000000001,"861",cpvm2,PT,Water Level Observation Network,,"8575437 - Chesapeake Bay Bridge Visibility, MD",,38.995,-76.388,E,,,http://www.ndbc.noaa.gov/station_page.php?station=cpvm2
-166.583,53.8430000000001,"862",cpxa2,MA,C-MAN Station,,Captains Bay,,53.843,-166.583,A,,,http://www.ndbc.noaa.gov/station_page.php?station=cpxa2
-120.741,35.1700000000001,"863",cpxc1,CP,Coastal Marine Station,,"Cal Poly Pier, CA",,35.17,-120.741,P,,,http://www.ndbc.noaa.gov/station_page.php?station=cpxc1
-122.23,38.066,"864",cquc1,CN,Water Quality Station,,"Carquinez, CA",,38.066,-122.23,P,,"For area forecasts and warnings, select:&nbsp;<a href=""http://www.wrh.noaa.gov/mtr/"">San Francisco/Monterey WFO</a>",http://www.ndbc.noaa.gov/station_page.php?station=cquc1
-133.136,55.474,"865",crga2,NWS Alaska Region,C-MAN Station,,"Craig, AK",,55.474,-133.136,A,,,http://www.ndbc.noaa.gov/station_page.php?station=crga2
-88.14,30.308,"866",crta1,Dauphin Island Sea Lab,C-MAN Station,,"Cedar Point, AL",,30.308,-88.14,C,,,http://www.ndbc.noaa.gov/station_page.php?station=crta1
-145.752,60.558,"867",crva2,NOS,Water Level Observation Network,,"9454050 - Cordova, AK",,60.558,-145.752,A,,,http://www.ndbc.noaa.gov/station_page.php?station=crva2
-76.338,36.888,"868",cryv2,PT,Water Level Observation Network,,"8638595 - South Craney Island, VA",,36.888,-76.338,E,,"For area forecasts and warnings, select: <a href=""http://www.weather.gov/akq/"">Wakefield WFO</a>",http://www.ndbc.noaa.gov/station_page.php?station=cryv2
-85.357,29.672,"869",csbf1,NDBC,C-MAN Station,,"Cape San Blas, FL",MARS payload,29.672,-85.357,E,FZUS52.KTAE,"Station CSBF1 has been replaced with <a href=""/station_page.php?station=sgof1"">Station SGOF1</a>",http://www.ndbc.noaa.gov/station_page.php?station=csbf1
-136.64,58.1990000000001,"870",cspa2,NWS Alaska Region,Weather Station,,"Cape Spencer, AK",,58.199,-136.64,A,FZAK51.PAJK,,http://www.ndbc.noaa.gov/station_page.php?station=cspa2
-136.641,58.1990000000001,"871",csxa2,MA,C-MAN Station,,Cape Spencer WX,,58.199,-136.641,A,,,http://www.ndbc.noaa.gov/station_page.php?station=csxa2
-67.297,44.6420000000001,"872",ctgm1,NOS,Water Level Observation Network,,"8411250 - Cutler, ME",,44.642,-67.297,E,,,http://www.ndbc.noaa.gov/station_page.php?station=ctgm1
-76.884,37.571,"873",cvqv2,NR,NERRS Water Quality Station,,"Sweethall Pier, Chesapeake Bay Reserve, VA",,37.571,-76.884,E,,,http://www.ndbc.noaa.gov/station_page.php?station=cvqv2
-81.013,25.297,"874",cwaf1,NP,Water Quality Station,,"Clear Water Pass, FL",,25.297,-81.013,E,FZUS52.KMFL,,http://www.ndbc.noaa.gov/station_page.php?station=cwaf1
-82.8319999999999,27.9780000000001,"875",cwbf1,NOS,Water Level Observation Network,,"8726724 - Clearwater Beach, FL",,27.978,-82.832,E,FZUS52.KTBW,,http://www.ndbc.noaa.gov/station_page.php?station=cwbf1
-85.833,47.3340000000001,"876",cwci,Canadian,Weather Station,,Caribou Island,,47.334,-85.833,C,,,http://www.ndbc.noaa.gov/station_page.php?station=cwci
-124.321,43.3380000000001,"877",cwqo3,NR,NERRS Water Quality Station,,"Charleston Bridge, South Slough Reserve, OR",,43.338,-124.321,P,,,http://www.ndbc.noaa.gov/station_page.php?station=cwqo3
-97.034,28.1320000000001,"878",cwqt2,NR,NERRS Water Quality Station,,"Copano Bay East, Mission-Aransas Reserve, TX",,28.132,-97.034,C,,,http://www.ndbc.noaa.gov/station_page.php?station=cwqt2
-79.7789999999999,44.2330000000001,"879",cwsec,NDBC,Test station,,Cold Weather SCOOP Environment Canada (CWSEC),SCOOP payload,44.233,-79.779,E,,,http://www.ndbc.noaa.gov/station_page.php?station=cwsec
-52.783,47.513,"880",cwssj,NDBC,Test station,,Cold Weather SCOOP St John's,SCOOP payload,47.513,-52.783,N,,,http://www.ndbc.noaa.gov/station_page.php?station=cwssj
-84.4639999999999,45.6580000000001,"881",cygm4,CE,GLOS Weather Station,,"Cheboygan Marina, MI",,45.658,-84.464,E,,,http://www.ndbc.noaa.gov/station_page.php?station=cygm4
-89.612,30.357,"882",darth,NDBC,2.6-meter discus buoy,,Test,DART II payload,30.357,-89.612,?,,Data from this site are provided for internal use only.  This is NOT an operational DART station.  These are test data only,http://www.ndbc.noaa.gov/station_page.php?station=darth
-89.6129999999999,30.357,"883",darti,NDBC,2.6-meter discus buoy,,Test,DART II payload,30.357,-89.613,?,,<p>Data from this site are provided for internal use only. This is NOT an operational DART station. These are test data only.</p>,http://www.ndbc.noaa.gov/station_page.php?station=darti
-89.6129999999999,30.357,"884",dartj,NDBC,2.6-meter discus buoy,,Test,DART II payload,30.357,-89.613,?,,Data from this site are provided for internal use only.  This is NOT an operational DART station.  These are test data only.,http://www.ndbc.noaa.gov/station_page.php?station=dartj
-89.6129999999999,30.357,"885",dartk,NDBC,2.6-meter discus buoy,,Test,DART II payload,30.357,-89.613,?,,Data from this site are provided for internal use only.  This is NOT an operational DART station.  These are test data only.,http://www.ndbc.noaa.gov/station_page.php?station=dartk
-89.6129999999999,30.357,"886",dartl,NDBC,2.6-meter discus buoy,,Test,DART II payload,30.357,-89.613,?,,Data from this site are provided for internal use only.  This is NOT an operational DART station.  These are test data only.,http://www.ndbc.noaa.gov/station_page.php?station=dartl
-89.6129999999999,30.357,"887",dartm,NDBC,2.6-meter discus buoy,,Test,DART II payload,30.357,-89.613,?,,Data from this site are provided for internal use only.  This is NOT an operational DART station.  These are test data only.,http://www.ndbc.noaa.gov/station_page.php?station=dartm
-89.6129999999999,30.357,"888",dartn,NDBC,2.6-meter discus buoy,,Test,DART II payload,30.357,-89.613,?,,Data from this site are provided for internal use only.  This is NOT an operational DART station.  These are test data only.,http://www.ndbc.noaa.gov/station_page.php?station=dartn
-89.6129999999999,30.357,"889",darto,NDBC,2.6-meter discus buoy,,Test,DART II payload,30.357,-89.613,?,,Data from this site are provided for internal use only.  This is NOT an operational DART station.  These are test data only.,http://www.ndbc.noaa.gov/station_page.php?station=darto
-89.6129999999999,30.357,"890",dartp,NDBC,2.6-meter discus buoy,,Test,DART II payload,30.357,-89.613,?,,Data from this site are provided for internal use only.  This is NOT an operational DART station.  These are test data only.,http://www.ndbc.noaa.gov/station_page.php?station=dartp
-89.6129999999999,30.357,"891",dartq,NDBC,2.6-meter discus buoy,,Test,DART II payload,30.357,-89.613,?,,Data from this site are provided for internal use only.  This is NOT an operational DART station.  These are test data only.,http://www.ndbc.noaa.gov/station_page.php?station=dartq
-89.612,30.357,"892",dartr,NDBC,2.6-meter discus buoy,,TEST,DART II payload,30.357,-89.612,?,,Data from this site are provided for internal use only. This is NOT an operational DART station. These are test data only.,http://www.ndbc.noaa.gov/station_page.php?station=dartr
-89.612,30.357,"893",darts,NDBC,2.6-meter discus buoy,,TEST,DART II payload,30.357,-89.612,?,,Data from this site are provided for internal use only. This is NOT an operational DART station. These are test data only.,http://www.ndbc.noaa.gov/station_page.php?station=darts
-89.612,30.357,"894",dartt,NDBC,2.6-meter discus buoy,,TEST,DART II payload,30.357,-89.612,?,,Data from this site are provided for internal use only. This is NOT an operational DART station. These are test data only.,http://www.ndbc.noaa.gov/station_page.php?station=dartt
-89.612,30.357,"895",dartu,NDBC,2.6-meter discus buoy,,TEST,DART II payload,30.357,-89.612,?,,Data from this site are provided for internal use only. This is NOT an operational DART station. These are test data only,http://www.ndbc.noaa.gov/station_page.php?station=dartu
-153.913,0.0,"657","51028",NDBC,3-meter discus buoy,"3D30",Christmas Island,ARES 4.4 payload,0,-153.913,H,FZPN40.PHFO,"<p>Station 51028 has failed and stopped transmitting at 00Z, 03/11/2009.&nbsp;</p><p>This station has been disestablished as of 6/1/09.  The station is a non-NWS funded station for which the operating agreement between the NWS and the Program Sponsor has expired and will not be renewed.</p>",http://www.ndbc.noaa.gov/station_page.php?station=51028
-155.082,19.734,"658","51045",PO,Buoy,,"Hilo Bay, HI",,19.734,-155.082,H,FZHW50.PHFO,,http://www.ndbc.noaa.gov/station_page.php?station=51045
-155.828,20.0240000000001,"659","51046",PO,Buoy,,"Kawaihai, HI",,20.024,-155.828,H,FZHW50.PHFO,,http://www.ndbc.noaa.gov/station_page.php?station=51046
-153.9,23.558,"660","51100",NDBC,3-meter discus buoy,"3D83","NORTHERN HAWAII TWO - 252NM NE of Honolulu, HI",AMPS payload,23.558,-153.9,H,FZHW50.PHFO,"<p>Station 51100 went adrift on 3/26/2015 and ceased all transmissions on 4/28/2015.&nbsp; The station was disestablished on&nbsp;8/6/2015.</p>",http://www.ndbc.noaa.gov/station_page.php?station=51100
-162.081,24.359,"661","51101",NDBC,3-meter foam buoy,3DV49,"NORTHWESTERN HAWAII TWO - 186 NM NW of Kauai Is., HI",SCOOP payload,24.359,-162.081,H,FZHW60.PHFO,,http://www.ndbc.noaa.gov/station_page.php?station=51101
-162.279,23.4450000000001,"662",511x1,NDBC,3-meter discus buoy,"3D61","NORTHWESTERN HAWAII TWO - 190NM NW of Kauai Is, HI",ARES payload,23.445,-162.279,H,FZHW60.PHFO,The buoy from station 51101 went adrift on 03/28/2018. The buoy was recovered 9/1/2020.,http://www.ndbc.noaa.gov/station_page.php?station=511x1
-158.303,21.0960000000001,"663","51200",SCRIPPS,Waverider Buoy,,"Barbers Point, HI  (164)",,21.096,-158.303,H,,"Station 51200 was disestablished November 13, 2010.&nbsp;Use the ""Observations from Nearby Stations and Ships"" below to see a listing of nearest stations.&nbsp; The historical data will remain available.&nbsp; The station page is accessible via our historical map, or you can always just put in the station ID in the Station ID Search Box.",http://www.ndbc.noaa.gov/station_page.php?station=51200
-158.117,21.671,"664","51201",PO,Waverider Buoy,,"Waimea Bay, HI (106)",,21.671,-158.117,H,FZHW50.PHFO,,http://www.ndbc.noaa.gov/station_page.php?station=51201
-157.68,21.417,"665","51202",PO,Waverider Buoy,,"Mokapu Point, HI (098)",,21.417,-157.68,H,FZHW50.PHFO,,http://www.ndbc.noaa.gov/station_page.php?station=51202
-157.01,20.7880000000001,"666","51203",PO,Waverider Buoy,,"Kaumalapau, HI (146)",,20.788,-157.01,H,FZHW50.PHFO,,http://www.ndbc.noaa.gov/station_page.php?station=51203
-158.124,21.2810000000001,"667","51204",PO,Waverider Buoy,,"Barbers Point, HI #2 (165)",,21.281,-158.124,H,FZHW50.PHFO,,http://www.ndbc.noaa.gov/station_page.php?station=51204
-156.427,21.018,"668","51205",PO,Waverider Buoy,,"Pauwela, Maui, HI (187)",,21.018,-156.427,H,FZHW50.PHFO,,http://www.ndbc.noaa.gov/station_page.php?station=51205
-154.97,19.7790000000001,"669","51206",PO,Waverider Buoy,,"Hilo, Hawaii, HI (188)",,19.779,-154.97,H,FZHW50.PHFO,,http://www.ndbc.noaa.gov/station_page.php?station=51206
-157.752,21.477,"670","51207",PO,Waverider Buoy,,"Kaneohe Bay, HI (198)",,21.477,-157.752,H,FZHW50.PHFO,,http://www.ndbc.noaa.gov/station_page.php?station=51207
-159.574,22.285,"671","51208",PO,Waverider Buoy,,"Hanalei, Kauai, HI (202)",,22.285,-159.574,H,FZHW50.PHFO,,http://www.ndbc.noaa.gov/station_page.php?station=51208
-157.757,21.477,"672","51210",PO,Waverider Buoy,,"Kaneohe Bay, WETS, HI (225)",,21.477,-157.757,H,FZHW50.PHFO,,http://www.ndbc.noaa.gov/station_page.php?station=51210
-157.959,21.297,"673","51211",PO,Waverider Buoy,,"Pearl Harbor Entrance, HI (233)",,21.297,-157.959,H,FZHW50.PHFO,,http://www.ndbc.noaa.gov/station_page.php?station=51211
-158.149,21.323,"674","51212",PO,Waverider Buoy,,"Barbers Point, Kalaeloa, HI (238)",,21.323,-158.149,H,FZHW50.PHFO,,http://www.ndbc.noaa.gov/station_page.php?station=51212
-157.003,20.7500000000001,"675","51213",PO,Waverider Buoy,,"Kaumalapau Southwest, Lanai, HI (239)",,20.75,-157.003,H,FZHW50.PHFO,,http://www.ndbc.noaa.gov/station_page.php?station=51213
-156.577,19.6300000000001,"676","51407",NDBC,2.6-meter discus buoy,"2.6D70","HAWAII - 34NM West of Kailua-Kona, HI",DART II payload,19.63,-156.577,?,,,http://www.ndbc.noaa.gov/station_page.php?station=51407
-179.903,0.018,"677","51542",NDBC,Drifting Buoy,,TAO Buoy Adrift,,0.018,-179.903,?,,,http://www.ndbc.noaa.gov/station_page.php?station=51542
-158,23.0000000000001,"678",51wh0,WH,Moored Buoy,,WHOTS - Woods Hole Ocean Time-series,WAMDAS payload,23,-158,H,FZHW60.PHFO,,http://www.ndbc.noaa.gov/station_page.php?station=51wh0
-144.668,13.729,"679","52009",NDBC,3-meter discus buoy,,,DACT payload,13.729,-144.668,?,,,http://www.ndbc.noaa.gov/station_page.php?station=52009
-4.99999999999994,45.2300000000001,"680","62001",UK,Buoy,,Gascogne Buoy,,45.23,-5,?,,"For realtime data go to&nbsp;<a href=""http://www.ndbc.noaa.gov/ndbcexit.php?url=http://www.metoffice.gov.uk/public/weather/marine-observations/#?tab=marineObsMap/&amp;blurb=UK+Met+Office"">U.K. Met Office</a>",http://www.ndbc.noaa.gov/station_page.php?station=62001
-2.21799999999996,49.0820000000001,"681","62027",SJ,Buoy,,"Jersey Buoy, English Channel - 5 nm south of Jersey, UK",,49.082,-2.218,?,,,http://www.ndbc.noaa.gov/station_page.php?station=62027
-2.29999999999995,50.59,"682","62028",UK,Buoy,,"Weymouth Bay, UK",,50.59,-2.3,?,,"For realtime data go to&nbsp;<a href=""http://www.ndbc.noaa.gov/ndbcexit.php?url=http://www.metoffice.gov.uk/public/weather/marine-observations/#?tab=marineObsMap/&amp;blurb=UK+Met+Office"">U.K. Met Office</a>",http://www.ndbc.noaa.gov/station_page.php?station=62028
-12.4299999999999,48.72,"683","62029",UK,Buoy,,K1 Buoy,,48.72,-12.43,?,,"For realtime data go to&nbsp;<a href=""http://www.ndbc.noaa.gov/ndbcexit.php?url=http://www.metoffice.gov.uk/public/weather/marine-observations/#?tab=marineObsMap/&amp;blurb=UK+Met+Office"">U.K. Met Office</a>",http://www.ndbc.noaa.gov/station_page.php?station=62029
-4.21699999999993,50.2500000000001,"684","62030",UK,Buoy,,L4 Buoy,,50.25,-4.217,?,,,http://www.ndbc.noaa.gov/station_page.php?station=62030
-4.39999999999998,50.0000000000001,"685","62050",UK,Buoy,,E1,,50,-4.4,?,,"For realtime data go to&nbsp;<a href=""http://www.ndbc.noaa.gov/ndbcexit.php?url=http://www.metoffice.gov.uk/public/weather/marine-observations/#?tab=marineObsMap/&amp;blurb=UK+Met+Office"">U.K. Met Office</a>",http://www.ndbc.noaa.gov/station_page.php?station=62050
-5.59999999999997,48.5000000000001,"686","62052",French,Buoy,,,,48.5,-5.6,?,,,http://www.ndbc.noaa.gov/station_page.php?station=62052
-13.55,51.0000000000001,"687","62081",UK,Buoy,,K2 Buoy,,51,-13.55,?,,"For realtime data go to&nbsp;<a href=""http://www.ndbc.noaa.gov/ndbcexit.php?url=http://www.metoffice.gov.uk/public/weather/marine-observations/#?tab=marineObsMap/&amp;blurb=UK+Met+Office"">U.K. Met Office</a>",http://www.ndbc.noaa.gov/station_page.php?station=62081
